2793	50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,0,-2,100,-2,70,50,50,50,0,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,-2
1460	80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,-2
2791	40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,-2
1458	80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,-2
2789	50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,50,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,0,-2,100,-2,70,-2,70,50,50,50,-2,0,-2,100,-2,70,-2,70,50,50,-2
2305	50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,100,-2,50,50,50,0,-2,100,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,-2,50,-2,0,-2,100,-2,50,-2,50,50,-2,50,-2,50,0,-2,100,-2,50,-2,50,50,-2
1456	80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,-2,-2,80,80,80,-2,80,80,80,-2,80,80,80,-2,80,80,-2
2787	40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,0,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,0,-2,100,-2,50,-2,50,40,40,40,-2,0,-2,100,-2,50,-2,50,40,40,-2
2303	50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,100,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,0,-2,100,-2,50,-2,50,50,50,-2,0,-2,100,-2,50,-2,50,50,-2,50,-2,0,-2,100,-2,50,-2,50,50,-2,50,-2,50,0,-2,100,-2,50,-2,50,50,-2
1454	80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,80,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,0,-2,100,-2,80,80,80,0,-2,0,-2,80,80,80,0,-2,80,80,80,0,-2,80,80,80,-2,80,80,-2
